country_name,iso3_code,gdp_usd2022_pc,year,indicator_code,value,connet,color,size,popup,indicator_name
Russian Federation,RUS,15134.889692821238,2019,hc6_che_loess,3.9764801862717785,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Chile,CHL,15377.969531367024,2022,hc6_che_loess,3.989028460740105,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Romania,ROU,15694.302586357226,2022,hc6_che_loess,4.004301057889681,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Seychelles,SYC,17142.298062134178,2019,hc6_che_loess,4.097227085768829,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Hungary,HUN,18302.947416550796,2022,hc6_che_loess,4.1460145730689035,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Croatia,HRV,18629.322873764548,2022,hc6_che_loess,4.158454165738395,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Poland,POL,18653.55185383013,2022,hc6_che_loess,4.160298956803994,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Uruguay,URY,20690.22598116782,2022,hc6_che_loess,4.340171668289208,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Greece,GRC,20801.701981405982,2022,hc6_che_loess,4.349163079906988,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Slovakia,SVK,21245.22544637435,2022,hc6_che_loess,4.3826628115611665,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Latvia,LVA,21549.97962195208,2022,hc6_che_loess,4.4039257820642534,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Trinidad and Tobago,TTO,22301.01850937032,2018,hc6_che_loess,4.451685518482817,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Portugal,PRT,24651.81214027138,2022,hc6_che_loess,4.573111950636036,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Lithuania,LTU,25259.901220968863,2022,hc6_che_loess,4.599264685851205,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Czechia,CZE,27628.957475162228,2022,hc6_che_loess,4.740331669675324,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Slovenia,SVN,28504.18886589615,2022,hc6_che_loess,4.821894633355915,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Estonia,EST,28608.587992967907,2022,hc6_che_loess,4.8322125192388405,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Spain,ESP,29890.65199381552,2022,hc6_che_loess,4.955996134312022,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Cyprus,CYP,32288.175184551517,2022,hc6_che_loess,5.1321434274372555,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Republic of Korea,KOR,32325.90460591352,2022,hc6_che_loess,5.133667320561937,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Saudi Arabia,SAU,32921.03121334567,2021,hc6_che_loess,5.153717895116823,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Japan,JPN,33546.03681525187,2021,hc6_che_loess,5.169165443618561,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Italy,ITA,34723.564532779594,2022,hc6_che_loess,5.192035542686623,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Malta,MLT,35204.290343042885,2022,hc6_che_loess,5.200918128325619,hc6_loess,hc6,0,,Preventive care (loess smoothed)
France,FRA,40946.11305212074,2022,hc6_che_loess,5.315273948066978,hc6_loess,hc6,0,,Preventive care (loess smoothed)
United Kingdom of Great Britain and Northern Ireland,GBR,45567.57685127468,2022,hc6_che_loess,5.316615341489824,hc6_loess,hc6,0,,Preventive care (loess smoothed)
United Arab Emirates,ARE,48028.56282348628,2021,hc6_che_loess,5.305141707460619,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Germany,DEU,49046.24563446035,2022,hc6_che_loess,5.301798490348992,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Belgium,BEL,50219.86372970345,2022,hc6_che_loess,5.299612085851256,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Finland,FIN,50751.407769341466,2022,hc6_che_loess,5.298189015941901,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Austria,AUT,52449.663466009086,2022,hc6_che_loess,5.290600329011534,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Israel,ISR,55004.776177026775,2021,hc6_che_loess,5.269094864657224,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Canada,CAN,55677.8163457419,2022,hc6_che_loess,5.262699740226557,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Sweden,SWE,56611.14594494117,2022,hc6_che_loess,5.252302902974562,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Netherlands (Kingdom of the),NLD,57382.597813904846,2022,hc6_che_loess,5.24202040348853,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Australia,AUS,66440.14823883772,2021,hc6_che_loess,5.029006260723031,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Denmark,DNK,68131.88868761326,2022,hc6_che_loess,4.983227571903363,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Iceland,ISL,73784.99526523233,2022,hc6_che_loess,4.849325233829476,hc6_loess,hc6,0,,Preventive care (loess smoothed)
United States of America,USA,75377.84399300831,2022,hc6_che_loess,4.817106016024697,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Switzerland,CHE,93652.24419522531,2022,hc6_che_loess,4.4942941062876125,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Ireland,IRL,105363.52802391042,2022,hc6_che_loess,4.280098977814308,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Norway,NOR,109367.63479149292,2022,hc6_che_loess,4.204401847542059,hc6_loess,hc6,0,,Preventive care (loess smoothed)
Luxembourg,LUX,126498.55305180688,2022,hc6_che_loess,3.8759123198659093,hc6_loess,hc6,0,,Preventive care (loess smoothed)
